Partnership_ID,Program_Year,Verified,Program_ID,Organizational_ID,School_ID,Program_Name,Sch_Org_Name,School_Name,Primary_Org_Site_Contact_Email,Primary_Sch_Based_Contact_Name,Service_Type,O_Primary_Address,O_City,O_Zip,O_Type,Service_Delivery_Method,School_ID,TLT,School_Code,S_Primary_Contact_Name,S_Primary_Contact_Email,S_Street_Address,S_City,S_Zip,S_Principal_email,School Grades,Language_Capability,Rating_Q1,Partnership_Agreement,Program_Date_Last_Updated,Partnership_Date_Last_Updated,Sch_Date_Updated,Expand_to_New_Sites,Active,Program_Type,School_Approval_Status,Service_Delivery_Time_Afterschool,Service_Delivery_Time_School Vacation,Service_Delivery_Time_Summer,Service_Delivery_Time_Weekend,Service_Delivery_Time_Before School,Service_Delivery_Time_School Day,Service_Delivery_Time_School Day (Non-Class Time),Service_Delivery_Time_School Day (Class Time),O_501c3_Certification,O_Liability_Insurance,O_CORI_Policy,Grade_Level_Served_Pre-School,Grade_Level_Served_Elementary,Grade_Level_Served_Middle School,Grade_Level_Served_High School,Service_Associated_Fees_Student,School_Grades_Served_PreK,School_Grades_Served_K,School_Grades_Served_1,School_Grades_Served_2,School_Grades_Served_3,School_Grades_Served_4,School_Grades_Served_5,School_Grades_Served_6,School_Grades_Served_7,School_Grades_Served_8,School_Grades_Served_9,School_Grades_Served_10,School_Grades_Served_11,School_Grades_Served_12,EFA_School,tbl_organizations_Temp_CCR,tbl_organizations_Temp_PhyHealthCollab,tbl_organizations_Temp_BH,Expand_Partnerships,tbl_organizations_Temp_Funded_Partners,Expanding_Site_Capacity,P_Grades_Served_K1(2),P_Grades_Served_PreK,P_Grades_Served_K0,P_Grades_Served_K1,P_Grades_Served_K,P_Grades_Served_K2,P_Grades_Served_1,P_Grades_Served_2,P_Grades_Served_3,P_Grades_Served_4,P_Grades_Served_5,P_Grades_Served_6,P_Grades_Served_7,P_Grades_Served_8,P_Grades_Served_9,P_Grades_Served_10,P_Grades_Served_11,P_Grades_Served_12,P_Days_of_Operation_M,P_Days_of_Operation_T,P_Days_of_Operation_W,P_Days_of_Operation_Th,P_Days_of_Operation_F,P_Days_of_Operation_S,P_Days_of_Operation_Su,Schools_AssociatedFees,Days_Multiselect_M,Days_Multiselect_Tu,Days_Multiselect_W,Days_Multiselect_Th,Days_Multiselect_F,Days_Multiselect_Sa,Days_Multiselect_Su,Grades_Multiselect_K0,Grades_Multiselect_K1,Grades_Multiselect_K2,Grades_Multiselect_1,Grades_Multiselect_2,Grades_Multiselect_3,Grades_Multiselect_4,Grades_Multiselect_5,Grades_Multiselect_6,Grades_Multiselect_7,Grades_Multiselect_8,Grades_Multiselect_9,Grades_Multiselect_10,Grades_Multiselect_11,Grades_Multiselect_12,Grades_Multiselect_AltEd,Partnership_Fund,Direct_Service,Tier_Multiselect_Tier1,Tier_Multiselect_Tier2,Tier_Multiselect_Tier3,GradeLevel_Multiselect_PreSchool,GradeLevel_Multiselect_Elementary,GradeLevel_Multiselect_Middle,GradeLevel_Multiselect_HighSchool,GradeLevel_Multiselect_AltEdu,GradeLevel_Multiselect_PostSec,DeliveryTime_Multiselect_After,DeliveryTime_Multiselect_Before,DeliveryTime_Multiselect_SchoolDayIn,DeliveryTime_Multiselect_SchoolDayOut,DeliveryTime_Multiselect_SchoolVacation,DeliveryTime_Multiselect_Summer,DeliveryTime_Multiselect_Weekend,Transportation,Grade_Multiselect_K0,Grade_Multiselect_K1,Grade_Multiselect_K2,Grade_Multiselect_1,Grade_Multiselect_2,Grade_Multiselect_3,Grade_Multiselect_4,Grade_Multiselect_5,Grade_Multiselect_6,Grade_Multiselect_7,Grade_Multiselect_8,Grade_Multiselect_9,Grade_Multiselect_10,Grade_Multiselect_11,Grade_Multiselect_12,Grade_Multiselect_AltEdu,Homelessness,SWD_Support,TitleIXRace_Participation,TitleIXGender_Participation,Current_Partnerships,CORI_SORI
7128,2017-2018,Current Partner,157,14,133,Connecting With Care,Alliance for Inclusion and Prevention,Timilty Middle School,lbaron@aipinc.org,T'Sheba Martin,"Social, Emotional & Behavioral Health",31 Heath St.,Jamaica Plain,02130,Health-Care,Individual Support,133,4,2040,,timilty@bostonpublicschools.org,"Fenway Campus (grades 11-12)  360 Huntington Ave., 102 Cahners Hall",Boston,02115,cswalker@bostonpublicschools.org,11-12,,Excellent,,9/12/2018 5:08:26 PM,12/27/2017 4:31:17 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
9112,2017-2018,Current Partner,280,241,83,Crimson Summer Academy,Crimson Summer Academy,Kennedy Academy for Health Careers 9-12,crimsonsummer@harvard.edu,,College & Career Readiness,128 Mt Auburn Street,Cambridge,02138,Higher Education,,83,Redesign/Innovation,1440,,healthcareers@bostonpublicschools.org,40 Philbrick Street,Roslindale,02131,dbobbitt@bostonpublicschools.org,K2-5,,Not Yet Rated,,9/12/2018 6:09:59 PM,9/28/2017 4:59:48 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8143,2017-2018,Not Yet Verified,263,330,122,Citydance,Boston Ballet,Philbrick Elementary School,pabernathy@bostonballet.org,,Arts Programming,19 Clarendon Street,Boston,02116,Culture & Recreation,Classroom Instruction,122,5,4561,,philbrick@bostonpublicschools.org,11 Charles Street,Dorchester,02122,rlee3@bostonpublicschools.org,9-12,,Excellent,,9/12/2018 5:08:26 PM,10/23/2017 9:01:32 PM,1/4/2019 6:29:24 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8609,2017-2018,Current Partner,370,384,41,buildOn Service Learning Program,buildOn,Community Academy of Science and Health,,,"Social, Emotional & Behavioral Health",800 Longridge Rd.,Stamford,06902,Other School-Community Partner,Volunteer Mobilization,41,Redesign/Innovation,1103,,CASH@bostonpublicschools.org,60 Washington St.,Dorchester,02121,lmcintyre@bostonpublicschools.org,9-12,,Excellent,,9/20/2018 5:29:21 PM,10/19/2017 2:26:08 PM,1/30/2019 3:15:16 PM,FALSE,Yes,School-based,Approved,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
7266,2017-2018,Current Partner,438,419,34,College For Every Student (CFES),College For Every Student,Burke High School,Judge@collegefes.org,Lindsa McIntyre,College & Career Readiness,PO Box 247,Essex,12936,Other School-Community Partner,,34,Transformation,1120,,burke@bostonpublicschools.org,122 Cottage Street,East Boston,02128,jweymer@bostonpublicschools.org,K2-8,,Not Yet Rated,,12/27/2018 10:34:21 PM,9/28/2017 4:59:35 PM,12/7/2018 6:15:31 PM,FALSE,Yes,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,No,No,Yes, Yes, Yes,Unknown,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7222,2017-2018,Not Yet Verified,182,157,101,Student Mentoring Program,City Year,McKay K-8 School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",101,6,4360,,mckay@bostonpublicschools.org,5 Mildred Avenue,Mattapan,02126,arollins@bostonpublicschools.org,"K2, 4-8",,Excellent,,12/27/2018 10:34:21 PM,10/19/2017 12:13:26 AM,2/11/2019 4:20:54 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7227,2017-2018,Current Partner,182,157,109,Student Mentoring Program,City Year,Mildred Avenue K-8 School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",109,5,4671,,mildredave@bostonpublicschools.org,906 Albany Street,Roxbury,02119,mwebb2@bostonpublicschools.org,K1-8,,Not Yet Rated,,12/27/2018 10:34:21 PM,9/28/2017 4:59:35 PM,2/8/2019 4:17:39 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7232,2017-2018,Not Yet Verified,182,157,118,Student Mentoring Program,City Year,Orchard Gardens K-8 School,mpierce@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",118,3,4680,,orchardgardens@bostonpublicschools.org,135 Humboldt Avenue,dorchester,02121,sthomas@bostonpublicschools.org,K0-6,,Excellent,,12/27/2018 10:34:21 PM,11/18/2017 3:24:42 PM,2/7/2019 7:56:31 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7238,2017-2018,Current Partner,182,157,135,Student Mentoring Program,City Year,Trotter Innovation School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",135,5,4580,,trotter@bostonpublicschools.org,35 Brookford Street,Dorchester,02125,lblake@bostonpublicschools.org,K1-5,,Not Yet Rated,,12/27/2018 10:34:21 PM,11/9/2017 9:55:06 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7243,2017-2018,Not a Partner,182,157,146,Student Mentoring Program,City Year,Winthrop Elementary School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",146,2,4052,,winthrop@bostonpublicschools.org,240 Medford Street,Charlestown,02129,wthomas4@bostonpublicschools.org,9-12,,Good,,12/27/2018 10:34:21 PM,10/26/2017 10:46:03 AM,1/30/2019 3:50:14 PM,TRUE,Active,School-based,Denied,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7251,2017-2018,Current Partner,182,157,37,Student Mentoring Program,City Year,Charlestown High School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",37,Redesign/Innovation,1050,,charlestown@bostonpublicschools.org,270 Columbia Road,Dorchester,02121,plugira@lgfnet.org,6-8,,Excellent,,12/27/2018 10:34:21 PM,10/31/2017 8:22:10 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7256,2017-2018,Current Partner,182,157,60,Student Mentoring Program,City Year,Frederick Pilot Middle School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",60,3,2360,Susan Lovett,plugira@lgfnet.org,195 Leyden Street,East Boston,02128,kmccarthy2@bostonpublicschools.org,K2-5,,Not Yet Rated,,12/27/2018 10:34:21 PM,9/28/2017 4:59:35 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7262,2017-2018,Not Yet Verified,182,157,66,Student Mentoring Program,City Year,Guild Elementary School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",66,6,4061,,guild@bostonpublicschools.org,205 Roxbury Street,Roxbury,02119,tmartin@bostonpublicschools.org,6-8,,Not Yet Rated,,12/27/2018 10:34:21 PM,12/28/2017 2:47:48 PM,12/28/2018 2:59:49 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7269,2017-2018,Current Partner,182,157,133,Student Mentoring Program,City Year,Timilty Middle School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",133,4,2040,,timilty@bostonpublicschools.org,131 Walnut Avenue,Roxbury,02119,dratliff@bostonpublicschools.org,K1-8,,Excellent,,12/27/2018 10:34:21 PM,1/5/2018 6:23:35 PM,1/11/2019 2:28:41 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7183,2017-2018,Current Partner,182,157,77,Student Mentoring Program,City Year,Higginson/Lewis K-8 School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",77,3,4242,,higginsonlewis@bostonpublicschools.org,105 Cummins Highway,Roslindale,02131,jsmith4@bostonpublicschools.org,6-8,,Not Yet Rated,,12/27/2018 10:34:21 PM,9/28/2017 4:59:35 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7189,2017-2018,Not Yet Verified,182,157,81,Student Mentoring Program,City Year,Irving Middle School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",81,3,2140,,irving@bostonpublicschools.org,7 Bolster Street,Jamaica Plain,02130,ccopeland@bostonpublicschools.org,K2-5,,Not Yet Rated,,12/27/2018 10:34:21 PM,9/28/2017 4:59:35 PM,2/7/2019 7:47:02 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7194,2017-2018,Not Yet Verified,182,157,84,Student Mentoring Program,City Year,John F. Kennedy Elementary School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",84,1,4270,,jkennedy@bostonpublicschools.org,380 Shawmut Avenue,Boston,02118,jadkinssharif@bostonpublicschools.org,K0-5,,Excellent,,12/27/2018 10:34:21 PM,10/3/2017 3:29:23 PM,2/8/2019 6:02:51 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No, Yes,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
7021,2017-2018,Current Partner,182,157,23,Student Mentoring Program,City Year,Blackstone Elementary School,hjenkins1@cityyear.org,,Academic Support & Enrichment,287 Columbus Avenue,Boston,02116,National Service and Volunteer Organization,"Mentoring, Individual Support, Small Group",23,2,4640,,blackstone@bostonpublicschools.org,60 Washington St.,Dorchester,02121,lmcintyre@bostonpublicschools.org,9-12,,Excellent,,12/27/2018 10:34:21 PM,10/19/2017 2:25:37 PM,1/30/2019 3:15:16 PM,TRUE,Active,School-based,Approved,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
